fips,incidentType,num_disasters,has_data_center,num_data_centers
48441,Flood,0,1,2
48441,Tornado,0,1,2
48441,Tropical Storm,0,1,2
48441,Snowstorm,0,1,2
48441,Coastal Storm,0,1,2
48441,Severe Ice Storm,2,1,2
48443,Severe Storm,0,1,1
48443,Fire,0,1,1
48443,Hurricane,0,1,1
48443,Winter Storm,0,1,1
48443,Flood,1,1,1
48443,Tornado,0,1,1
48443,Tropical Storm,0,1,1
48443,Snowstorm,0,1,1
48443,Coastal Storm,0,1,1
48443,Severe Ice Storm,2,1,1
48445,Severe Storm,0,0,0
48445,Fire,0,0,0
48445,Hurricane,0,0,0
48445,Winter Storm,0,0,0
48445,Flood,0,0,0
48445,Tornado,0,0,0
48445,Tropical Storm,0,0,0
48445,Snowstorm,0,0,0
48445,Coastal Storm,0,0,0
48445,Severe Ice Storm,2,0,0
48447,Severe Storm,0,0,0
48447,Fire,0,0,0
48447,Hurricane,0,0,0
48447,Winter Storm,0,0,0
48447,Flood,1,0,0
48447,Tornado,0,0,0
48447,Tropical Storm,0,0,0
48447,Snowstorm,0,0,0
48447,Coastal Storm,0,0,0
48447,Severe Ice Storm,2,0,0
48449,Severe Storm,0,0,0
48449,Fire,0,0,0
48449,Hurricane,1,0,0
48449,Winter Storm,0,0,0
48449,Flood,1,0,0
48449,Tornado,0,0,0
48449,Tropical Storm,0,0,0
48449,Snowstorm,0,0,0
48449,Coastal Storm,0,0,0
48449,Severe Ice Storm,2,0,0
48451,Severe Storm,0,0,0
48451,Fire,0,0,0
48451,Hurricane,0,0,0
48451,Winter Storm,0,0,0
48451,Flood,0,0,0
48451,Tornado,0,0,0
48451,Tropical Storm,0,0,0
48451,Snowstorm,0,0,0
48451,Coastal Storm,0,0,0
48451,Severe Ice Storm,2,0,0
48453,Severe Storm,0,1,9
48453,Fire,0,1,9
48453,Hurricane,1,1,9
48453,Winter Storm,1,1,9
48453,Flood,1,1,9
48453,Tornado,0,1,9
48453,Tropical Storm,0,1,9
48453,Snowstorm,0,1,9
48453,Coastal Storm,0,1,9
48453,Severe Ice Storm,2,1,9
48455,Severe Storm,0,0,0
48455,Fire,0,0,0
48455,Hurricane,2,0,0
48455,Winter Storm,0,0,0
48455,Flood,1,0,0
48455,Tornado,0,0,0
48455,Tropical Storm,0,0,0
48455,Snowstorm,0,0,0
48455,Coastal Storm,0,0,0
48455,Severe Ice Storm,2,0,0
48457,Severe Storm,0,0,0
48457,Fire,0,0,0
48457,Hurricane,2,0,0
48457,Winter Storm,0,0,0
48457,Flood,1,0,0
48457,Tornado,0,0,0
48457,Tropical Storm,0,0,0
48457,Snowstorm,0,0,0
48457,Coastal Storm,0,0,0
48457,Severe Ice Storm,2,0,0
48459,Severe Storm,0,0,0
48459,Fire,0,0,0
48459,Hurricane,2,0,0
48459,Winter Storm,0,0,0
48459,Flood,0,0,0
48459,Tornado,0,0,0
48459,Tropical Storm,0,0,0
48459,Snowstorm,0,0,0
48459,Coastal Storm,0,0,0
48459,Severe Ice Storm,2,0,0
48461,Severe Storm,0,0,0
48461,Fire,0,0,0
48461,Hurricane,0,0,0
48461,Winter Storm,0,0,0
48461,Flood,0,0,0
48461,Tornado,0,0,0
48461,Tropical Storm,0,0,0
48461,Snowstorm,0,0,0
48461,Coastal Storm,0,0,0
48461,Severe Ice Storm,2,0,0
48463,Severe Storm,0,0,0
48463,Fire,0,0,0
48463,Hurricane,0,0,0
48463,Winter Storm,0,0,0
48463,Flood,1,0,0
48463,Tornado,0,0,0
48463,Tropical Storm,0,0,0
48463,Snowstorm,0,0,0
48463,Coastal Storm,0,0,0
48463,Severe Ice Storm,2,0,0
48465,Severe Storm,0,0,0
48465,Fire,0,0,0
48465,Hurricane,0,0,0
48465,Winter Storm,0,0,0
48465,Flood,1,0,0
48465,Tornado,0,0,0
48465,Tropical Storm,0,0,0
48465,Snowstorm,0,0,0
48465,Coastal Storm,0,0,0
48465,Severe Ice Storm,2,0,0
48467,Severe Storm,0,0,0
48467,Fire,0,0,0
48467,Hurricane,0,0,0
48467,Winter Storm,0,0,0
48467,Flood,1,0,0
48467,Tornado,0,0,0
48467,Tropical Storm,0,0,0
48467,Snowstorm,0,0,0
48467,Coastal Storm,0,0,0
48467,Severe Ice Storm,2,0,0
48469,Severe Storm,0,1,1
48469,Fire,0,1,1
48469,Hurricane,3,1,1
48469,Winter Storm,0,1,1
48469,Flood,0,1,1
48469,Tornado,0,1,1
48469,Tropical Storm,0,1,1
48469,Snowstorm,0,1,1
48469,Coastal Storm,0,1,1
48469,Severe Ice Storm,2,1,1
48471,Severe Storm,0,1,1
48471,Fire,0,1,1
48471,Hurricane,2,1,1
48471,Winter Storm,0,1,1
48471,Flood,2,1,1
48471,Tornado,0,1,1
48471,Tropical Storm,0,1,1
48471,Snowstorm,0,1,1
48471,Coastal Storm,0,1,1
48471,Severe Ice Storm,2,1,1
48473,Severe Storm,0,0,0
48473,Fire,0,0,0
48473,Hurricane,2,0,0
48473,Winter Storm,0,0,0
48473,Flood,1,0,0
48473,Tornado,0,0,0
48473,Tropical Storm,0,0,0
48473,Snowstorm,0,0,0
48473,Coastal Storm,0,0,0
48473,Severe Ice Storm,2,0,0
48475,Severe Storm,0,1,1
48475,Fire,0,1,1
48475,Hurricane,0,1,1
48475,Winter Storm,0,1,1
48475,Flood,0,1,1
48475,Tornado,0,1,1
48475,Tropical Storm,0,1,1
48475,Snowstorm,0,1,1
48475,Coastal Storm,0,1,1
48475,Severe Ice Storm,2,1,1
48477,Severe Storm,0,0,0
48477,Fire,0,0,0
48477,Hurricane,1,0,0
48477,Winter Storm,0,0,0
48477,Flood,1,0,0
48477,Tornado,0,0,0
48477,Tropical Storm,0,0,0
48477,Snowstorm,0,0,0
48477,Coastal Storm,0,0,0
48477,Severe Ice Storm,2,0,0
48479,Severe Storm,0,0,0
48479,Fire,0,0,0
48479,Hurricane,2,0,0
48479,Winter Storm,0,0,0
48479,Flood,0,0,0
48479,Tornado,0,0,0
48479,Tropical Storm,0,0,0
48479,Snowstorm,0,0,0
48479,Coastal Storm,0,0,0
48479,Severe Ice Storm,2,0,0
48481,Severe Storm,0,0,0
48481,Fire,0,0,0
48481,Hurricane,3,0,0
48481,Winter Storm,0,0,0
48481,Flood,0,0,0
48481,Tornado,0,0,0
48481,Tropical Storm,0,0,0
48481,Snowstorm,0,0,0
48481,Coastal Storm,0,0,0
48481,Severe Ice Storm,2,0,0
48483,Severe Storm,0,0,0
48483,Fire,0,0,0
48483,Hurricane,0,0,0
48483,Winter Storm,0,0,0
48483,Flood,0,0,0
48483,Tornado,0,0,0
48483,Tropical Storm,0,0,0
48483,Snowstorm,0,0,0
48483,Coastal Storm,0,0,0
48483,Severe Ice Storm,2,0,0
48485,Severe Storm,0,0,0
48485,Fire,1,0,0
48485,Hurricane,0,0,0
48485,Winter Storm,0,0,0
48485,Flood,0,0,0
48485,Tornado,0,0,0
48485,Tropical Storm,0,0,0
48485,Snowstorm,0,0,0
48485,Coastal Storm,0,0,0
48485,Severe Ice Storm,2,0,0
48487,Severe Storm,0,1,1
48487,Fire,0,1,1
48487,Hurricane,0,1,1
48487,Winter Storm,0,1,1
48487,Flood,0,1,1
48487,Tornado,0,1,1
48487,Tropical Storm,0,1,1
48487,Snowstorm,0,1,1
48487,Coastal Storm,0,1,1
48487,Severe Ice Storm,2,1,1
48489,Severe Storm,0,0,0
48489,Fire,0,0,0
48489,Hurricane,3,0,0
48489,Winter Storm,0,0,0
48489,Flood,1,0,0
48489,Tornado,0,0,0
48489,Tropical Storm,0,0,0
48489,Snowstorm,0,0,0
48489,Coastal Storm,0,0,0
48489,Severe Ice Storm,2,0,0
48491,Severe Storm,0,1,5
48491,Fire,0,1,5
48491,Hurricane,0,1,5
48491,Winter Storm,1,1,5
48491,Flood,0,1,5
48491,Tornado,0,1,5
48491,Tropical Storm,0,1,5
48491,Snowstorm,0,1,5
48491,Coastal Storm,0,1,5
48491,Severe Ice Storm,2,1,5
48493,Severe Storm,0,1,1
48493,Fire,0,1,1
48493,Hurricane,0,1,1
48493,Winter Storm,0,1,1
48493,Flood,0,1,1
48493,Tornado,0,1,1
48493,Tropical Storm,0,1,1
48493,Snowstorm,0,1,1
48493,Coastal Storm,0,1,1
48493,Severe Ice Storm,2,1,1
48495,Severe Storm,0,0,0
48495,Fire,0,0,0
48495,Hurricane,0,0,0
48495,Winter Storm,0,0,0
48495,Flood,0,0,0
48495,Tornado,0,0,0
48495,Tropical Storm,0,0,0
48495,Snowstorm,0,0,0
48495,Coastal Storm,0,0,0
48495,Severe Ice Storm,2,0,0
48497,Severe Storm,0,0,0
48497,Fire,0,0,0
48497,Hurricane,0,0,0
48497,Winter Storm,0,0,0
48497,Flood,0,0,0
48497,Tornado,0,0,0
48497,Tropical Storm,0,0,0
48497,Snowstorm,0,0,0
48497,Coastal Storm,0,0,0
48497,Severe Ice Storm,2,0,0
48499,Severe Storm,0,0,0
48499,Fire,0,0,0
48499,Hurricane,1,0,0
48499,Winter Storm,0,0,0
48499,Flood,0,0,0
48499,Tornado,0,0,0
48499,Tropical Storm,0,0,0
48499,Snowstorm,0,0,0
48499,Coastal Storm,0,0,0
48499,Severe Ice Storm,2,0,0
48501,Severe Storm,0,0,0
48501,Fire,0,0,0
48501,Hurricane,0,0,0
48501,Winter Storm,0,0,0
48501,Flood,0,0,0
48501,Tornado,0,0,0
48501,Tropical Storm,0,0,0
48501,Snowstorm,0,0,0
48501,Coastal Storm,0,0,0
48501,Severe Ice Storm,2,0,0
48503,Severe Storm,0,0,0
48503,Fire,0,0,0
48503,Hurricane,0,0,0
48503,Winter Storm,0,0,0
48503,Flood,0,0,0
48503,Tornado,0,0,0
48503,Tropical Storm,0,0,0
48503,Snowstorm,0,0,0
48503,Coastal Storm,0,0,0
48503,Severe Ice Storm,2,0,0
48505,Severe Storm,0,0,0
48505,Fire,0,0,0
48505,Hurricane,1,0,0
48505,Winter Storm,0,0,0
48505,Flood,0,0,0
48505,Tornado,0,0,0
48505,Tropical Storm,0,0,0
48505,Snowstorm,0,0,0
48505,Coastal Storm,0,0,0
48505,Severe Ice Storm,2,0,0
48507,Severe Storm,0,0,0
48507,Fire,0,0,0
48507,Hurricane,0,0,0
48507,Winter Storm,0,0,0
48507,Flood,0,0,0
48507,Tornado,0,0,0
48507,Tropical Storm,0,0,0
48507,Snowstorm,0,0,0
48507,Coastal Storm,0,0,0
48507,Severe Ice Storm,2,0,0
49001,Severe Storm,0,0,0
49001,Fire,0,0,0
49001,Hurricane,0,0,0
49001,Winter Storm,0,0,0
49001,Flood,0,0,0
49001,Tornado,0,0,0
49001,Tropical Storm,0,0,0
49001,Snowstorm,0,0,0
49001,Coastal Storm,0,0,0
49001,Severe Ice Storm,0,0,0
49003,Severe Storm,0,0,0
49003,Fire,0,0,0
49003,Hurricane,0,0,0
49003,Winter Storm,0,0,0
49003,Flood,0,0,0
49003,Tornado,0,0,0
49003,Tropical Storm,0,0,0
49003,Snowstorm,0,0,0
49003,Coastal Storm,0,0,0
49003,Severe Ice Storm,0,0,0
49005,Severe Storm,0,0,0
49005,Fire,0,0,0
49005,Hurricane,0,0,0
49005,Winter Storm,0,0,0
49005,Flood,0,0,0
49005,Tornado,0,0,0
49005,Tropical Storm,0,0,0
49005,Snowstorm,0,0,0
49005,Coastal Storm,0,0,0
49005,Severe Ice Storm,0,0,0
49007,Severe Storm,0,0,0
49007,Fire,0,0,0
49007,Hurricane,0,0,0
49007,Winter Storm,0,0,0
49007,Flood,0,0,0
49007,Tornado,0,0,0
49007,Tropical Storm,0,0,0
49007,Snowstorm,0,0,0
49007,Coastal Storm,0,0,0
49007,Severe Ice Storm,0,0,0
49009,Severe Storm,0,0,0
49009,Fire,0,0,0
49009,Hurricane,0,0,0
49009,Winter Storm,0,0,0
49009,Flood,0,0,0
49009,Tornado,0,0,0
49009,Tropical Storm,0,0,0
49009,Snowstorm,0,0,0
49009,Coastal Storm,0,0,0
49009,Severe Ice Storm,0,0,0
49011,Severe Storm,1,0,0
49011,Fire,1,0,0
49011,Hurricane,0,0,0
49011,Winter Storm,0,0,0
49011,Flood,0,0,0
49011,Tornado,0,0,0
49011,Tropical Storm,0,0,0
49011,Snowstorm,0,0,0
49011,Coastal Storm,0,0,0
49011,Severe Ice Storm,0,0,0
49013,Severe Storm,0,0,0
49013,Fire,0,0,0
49013,Hurricane,0,0,0
49013,Winter Storm,0,0,0
49013,Flood,0,0,0
49013,Tornado,0,0,0
49013,Tropical Storm,0,0,0
49013,Snowstorm,0,0,0
49013,Coastal Storm,0,0,0
49013,Severe Ice Storm,0,0,0
49015,Severe Storm,0,0,0
49015,Fire,0,0,0
49015,Hurricane,0,0,0
49015,Winter Storm,0,0,0
49015,Flood,0,0,0
49015,Tornado,0,0,0
49015,Tropical Storm,0,0,0
49015,Snowstorm,0,0,0
49015,Coastal Storm,0,0,0
49015,Severe Ice Storm,0,0,0
49017,Severe Storm,0,0,0
49017,Fire,1,0,0
49017,Hurricane,0,0,0
49017,Winter Storm,0,0,0
49017,Flood,0,0,0
49017,Tornado,0,0,0
49017,Tropical Storm,0,0,0
49017,Snowstorm,0,0,0
49017,Coastal Storm,0,0,0
49017,Severe Ice Storm,0,0,0
49019,Severe Storm,0,0,0
49019,Fire,0,0,0
49019,Hurricane,0,0,0
49019,Winter Storm,0,0,0
49019,Flood,0,0,0
49019,Tornado,0,0,0
49019,Tropical Storm,0,0,0
49019,Snowstorm,0,0,0
49019,Coastal Storm,0,0,0
49019,Severe Ice Storm,0,0,0
49021,Severe Storm,0,0,0
49021,Fire,0,0,0
49021,Hurricane,0,0,0
49021,Winter Storm,0,0,0
49021,Flood,1,0,0
49021,Tornado,0,0,0
49021,Tropical Storm,0,0,0
49021,Snowstorm,0,0,0
49021,Coastal Storm,0,0,0
49021,Severe Ice Storm,0,0,0
49023,Severe Storm,0,0,0
49023,Fire,0,0,0
49023,Hurricane,0,0,0
49023,Winter Storm,0,0,0
49023,Flood,0,0,0
49023,Tornado,0,0,0
49023,Tropical Storm,0,0,0
49023,Snowstorm,0,0,0
49023,Coastal Storm,0,0,0
49023,Severe Ice Storm,0,0,0
49025,Severe Storm,0,0,0
49025,Fire,0,0,0
49025,Hurricane,0,0,0
49025,Winter Storm,0,0,0
49025,Flood,0,0,0
49025,Tornado,0,0,0
49025,Tropical Storm,0,0,0
49025,Snowstorm,0,0,0
49025,Coastal Storm,0,0,0
49025,Severe Ice Storm,0,0,0
49027,Severe Storm,0,1,3
49027,Fire,1,1,3
49027,Hurricane,0,1,3
49027,Winter Storm,0,1,3
49027,Flood,0,1,3
49027,Tornado,0,1,3
49027,Tropical Storm,0,1,3
49027,Snowstorm,0,1,3
49027,Coastal Storm,0,1,3
49027,Severe Ice Storm,0,1,3
49029,Severe Storm,1,0,0
49029,Fire,0,0,0
49029,Hurricane,0,0,0
49029,Winter Storm,0,0,0
49029,Flood,1,0,0
49029,Tornado,0,0,0
49029,Tropical Storm,0,0,0
49029,Snowstorm,0,0,0
49029,Coastal Storm,0,0,0
49029,Severe Ice Storm,0,0,0
49031,Severe Storm,0,0,0
49031,Fire,1,0,0
49031,Hurricane,0,0,0
49031,Winter Storm,0,0,0
49031,Flood,0,0,0
49031,Tornado,0,0,0
49031,Tropical Storm,0,0,0
49031,Snowstorm,0,0,0
49031,Coastal Storm,0,0,0
49031,Severe Ice Storm,0,0,0
49033,Severe Storm,0,0,0
49033,Fire,0,0,0
49033,Hurricane,0,0,0
49033,Winter Storm,0,0,0
49033,Flood,0,0,0
49033,Tornado,0,0,0
49033,Tropical Storm,0,0,0
49033,Snowstorm,0,0,0
49033,Coastal Storm,0,0,0
49033,Severe Ice Storm,0,0,0
49035,Severe Storm,1,1,1
49035,Fire,1,1,1
49035,Hurricane,0,1,1
49035,Winter Storm,0,1,1
49035,Flood,0,1,1
49035,Tornado,0,1,1
49035,Tropical Storm,0,1,1
49035,Snowstorm,0,1,1
49035,Coastal Storm,0,1,1
49035,Severe Ice Storm,0,1,1
49037,Severe Storm,0,0,0
49037,Fire,1,0,0
49037,Hurricane,0,0,0
49037,Winter Storm,0,0,0
49037,Flood,0,0,0
49037,Tornado,0,0,0
49037,Tropical Storm,0,0,0
49037,Snowstorm,0,0,0
49037,Coastal Storm,0,0,0
49037,Severe Ice Storm,0,0,0
49039,Severe Storm,0,0,0
49039,Fire,0,0,0
49039,Hurricane,0,0,0
49039,Winter Storm,0,0,0
49039,Flood,1,0,0
49039,Tornado,0,0,0
49039,Tropical Storm,0,0,0
49039,Snowstorm,0,0,0
49039,Coastal Storm,0,0,0
49039,Severe Ice Storm,0,0,0
49041,Severe Storm,0,0,0
49041,Fire,0,0,0
49041,Hurricane,0,0,0
49041,Winter Storm,0,0,0
49041,Flood,0,0,0
49041,Tornado,0,0,0
49041,Tropical Storm,0,0,0
49041,Snowstorm,0,0,0
49041,Coastal Storm,0,0,0
49041,Severe Ice Storm,0,0,0
49043,Severe Storm,0,0,0
49043,Fire,1,0,0
49043,Hurricane,0,0,0
49043,Winter Storm,0,0,0
49043,Flood,0,0,0
49043,Tornado,0,0,0
49043,Tropical Storm,0,0,0
49043,Snowstorm,0,0,0
49043,Coastal Storm,0,0,0
49043,Severe Ice Storm,0,0,0
49045,Severe Storm,0,0,0
49045,Fire,0,0,0
49045,Hurricane,0,0,0
49045,Winter Storm,0,0,0
49045,Flood,0,0,0
49045,Tornado,0,0,0
49045,Tropical Storm,0,0,0
49045,Snowstorm,0,0,0
49045,Coastal Storm,0,0,0
49045,Severe Ice Storm,0,0,0
49047,Severe Storm,0,0,0
49047,Fire,0,0,0
49047,Hurricane,0,0,0
49047,Winter Storm,0,0,0
49047,Flood,0,0,0
49047,Tornado,0,0,0
49047,Tropical Storm,0,0,0
49047,Snowstorm,0,0,0
49047,Coastal Storm,0,0,0
49047,Severe Ice Storm,0,0,0
49049,Severe Storm,0,0,0
49049,Fire,2,0,0
49049,Hurricane,0,0,0
49049,Winter Storm,0,0,0
49049,Flood,1,0,0
49049,Tornado,0,0,0
49049,Tropical Storm,0,0,0
49049,Snowstorm,0,0,0
49049,Coastal Storm,0,0,0
49049,Severe Ice Storm,0,0,0
49051,Severe Storm,0,0,0
49051,Fire,0,0,0
49051,Hurricane,0,0,0
49051,Winter Storm,0,0,0
49051,Flood,1,0,0
49051,Tornado,0,0,0
49051,Tropical Storm,0,0,0
49051,Snowstorm,0,0,0
49051,Coastal Storm,0,0,0
49051,Severe Ice Storm,0,0,0
49053,Severe Storm,0,0,0
49053,Fire,1,0,0
49053,Hurricane,0,0,0
49053,Winter Storm,0,0,0
49053,Flood,0,0,0
49053,Tornado,0,0,0
49053,Tropical Storm,0,0,0
49053,Snowstorm,0,0,0
49053,Coastal Storm,0,0,0
49053,Severe Ice Storm,0,0,0
49055,Severe Storm,0,0,0
49055,Fire,0,0,0
49055,Hurricane,0,0,0
49055,Winter Storm,0,0,0
49055,Flood,0,0,0
49055,Tornado,0,0,0
49055,Tropical Storm,0,0,0
49055,Snowstorm,0,0,0
49055,Coastal Storm,0,0,0
49055,Severe Ice Storm,0,0,0
49057,Severe Storm,1,0,0
49057,Fire,0,0,0
49057,Hurricane,0,0,0
49057,Winter Storm,0,0,0
49057,Flood,0,0,0
49057,Tornado,0,0,0
49057,Tropical Storm,0,0,0
49057,Snowstorm,0,0,0
49057,Coastal Storm,0,0,0
49057,Severe Ice Storm,0,0,0
50001,Severe Storm,2,0,0
50001,Fire,0,0,0
50001,Hurricane,1,0,0
50001,Winter Storm,0,0,0
50001,Flood,3,0,0
50001,Tornado,0,0,0
50001,Tropical Storm,1,0,0
50001,Snowstorm,0,0,0
50001,Coastal Storm,0,0,0
50001,Severe Ice Storm,0,0,0
50003,Severe Storm,0,0,0
50003,Fire,0,0,0
50003,Hurricane,1,0,0
50003,Winter Storm,0,0,0
50003,Flood,4,0,0
50003,Tornado,0,0,0
50003,Tropical Storm,1,0,0
50003,Snowstorm,0,0,0
50003,Coastal Storm,0,0,0
50003,Severe Ice Storm,0,0,0
50005,Severe Storm,1,0,0
50005,Fire,0,0,0
50005,Hurricane,1,0,0
50005,Winter Storm,0,0,0
50005,Flood,3,0,0
50005,Tornado,0,0,0
50005,Tropical Storm,1,0,0
50005,Snowstorm,0,0,0
50005,Coastal Storm,0,0,0
50005,Severe Ice Storm,0,0,0
50007,Severe Storm,4,0,0
50007,Fire,0,0,0
50007,Hurricane,1,0,0
50007,Winter Storm,0,0,0
50007,Flood,2,0,0
50007,Tornado,0,0,0
50007,Tropical Storm,1,0,0
50007,Snowstorm,0,0,0
50007,Coastal Storm,0,0,0
50007,Severe Ice Storm,0,0,0
50009,Severe Storm,5,0,0
50009,Fire,0,0,0
50009,Hurricane,1,0,0
50009,Winter Storm,0,0,0
50009,Flood,4,0,0
50009,Tornado,0,0,0
50009,Tropical Storm,1,0,0
50009,Snowstorm,0,0,0
50009,Coastal Storm,0,0,0
50009,Severe Ice Storm,0,0,0
50011,Severe Storm,3,0,0
50011,Fire,0,0,0
50011,Hurricane,1,0,0
50011,Winter Storm,0,0,0
50011,Flood,2,0,0
50011,Tornado,0,0,0
50011,Tropical Storm,1,0,0
50011,Snowstorm,0,0,0
50011,Coastal Storm,0,0,0
50011,Severe Ice Storm,0,0,0
50013,Severe Storm,1,0,0
50013,Fire,0,0,0
50013,Hurricane,1,0,0
50013,Winter Storm,0,0,0
50013,Flood,2,0,0
50013,Tornado,0,0,0
50013,Tropical Storm,1,0,0
50013,Snowstorm,0,0,0
50013,Coastal Storm,0,0,0
50013,Severe Ice Storm,0,0,0
50015,Severe Storm,5,0,0
50015,Fire,0,0,0
50015,Hurricane,1,0,0
50015,Winter Storm,0,0,0
50015,Flood,3,0,0
50015,Tornado,0,0,0
50015,Tropical Storm,1,0,0
50015,Snowstorm,0,0,0
50015,Coastal Storm,0,0,0
50015,Severe Ice Storm,0,0,0
50017,Severe Storm,4,0,0
50017,Fire,0,0,0
50017,Hurricane,1,0,0
50017,Winter Storm,0,0,0
50017,Flood,3,0,0
50017,Tornado,0,0,0
50017,Tropical Storm,1,0,0
50017,Snowstorm,0,0,0
50017,Coastal Storm,0,0,0
50017,Severe Ice Storm,0,0,0
50019,Severe Storm,5,0,0
50019,Fire,0,0,0
50019,Hurricane,1,0,0
50019,Winter Storm,0,0,0
50019,Flood,3,0,0
50019,Tornado,0,0,0
50019,Tropical Storm,1,0,0
50019,Snowstorm,0,0,0
50019,Coastal Storm,0,0,0
50019,Severe Ice Storm,0,0,0
50021,Severe Storm,1,0,0
50021,Fire,0,0,0
50021,Hurricane,1,0,0
50021,Winter Storm,0,0,0
50021,Flood,3,0,0
50021,Tornado,0,0,0
50021,Tropical Storm,1,0,0
50021,Snowstorm,0,0,0
50021,Coastal Storm,0,0,0
50021,Severe Ice Storm,0,0,0
50023,Severe Storm,3,0,0
50023,Fire,0,0,0
50023,Hurricane,1,0,0
50023,Winter Storm,0,0,0
50023,Flood,3,0,0
50023,Tornado,0,0,0
50023,Tropical Storm,1,0,0
50023,Snowstorm,0,0,0
50023,Coastal Storm,0,0,0
50023,Severe Ice Storm,0,0,0
50025,Severe Storm,1,0,0
50025,Fire,0,0,0
50025,Hurricane,1,0,0
50025,Winter Storm,0,0,0
50025,Flood,3,0,0
50025,Tornado,0,0,0
50025,Tropical Storm,1,0,0
50025,Snowstorm,0,0,0
50025,Coastal Storm,0,0,0
50025,Severe Ice Storm,0,0,0
50027,Severe Storm,1,0,0
50027,Fire,0,0,0
50027,Hurricane,1,0,0
50027,Winter Storm,0,0,0
50027,Flood,3,0,0
50027,Tornado,0,0,0
50027,Tropical Storm,1,0,0
50027,Snowstorm,0,0,0
50027,Coastal Storm,0,0,0
50027,Severe Ice Storm,0,0,0
51001,Severe Storm,0,0,0
51001,Fire,0,0,0
51001,Hurricane,0,0,0
51001,Winter Storm,0,0,0
51001,Flood,0,0,0
51001,Tornado,0,0,0
51001,Tropical Storm,0,0,0
51001,Snowstorm,0,0,0
51001,Coastal Storm,0,0,0
51001,Severe Ice Storm,0,0,0
51003,Severe Storm,1,0,0
51003,Fire,0,0,0
51003,Hurricane,0,0,0
51003,Winter Storm,0,0,0
51003,Flood,0,0,0
51003,Tornado,0,0,0
51003,Tropical Storm,1,0,0
51003,Snowstorm,0,0,0
51003,Coastal Storm,0,0,0
51003,Severe Ice Storm,0,0,0
51005,Severe Storm,0,0,0
51005,Fire,0,0,0
51005,Hurricane,0,0,0
51005,Winter Storm,0,0,0
51005,Flood,0,0,0
51005,Tornado,0,0,0
51005,Tropical Storm,0,0,0
51005,Snowstorm,0,0,0
51005,Coastal Storm,0,0,0
51005,Severe Ice Storm,0,0,0
51007,Severe Storm,1,0,0
51007,Fire,0,0,0
51007,Hurricane,0,0,0
51007,Winter Storm,0,0,0
51007,Flood,0,0,0
51007,Tornado,0,0,0
51007,Tropical Storm,0,0,0
51007,Snowstorm,0,0,0
51007,Coastal Storm,0,0,0
51007,Severe Ice Storm,1,0,0
51009,Severe Storm,0,0,0
51009,Fire,0,0,0
51009,Hurricane,0,0,0
51009,Winter Storm,0,0,0
51009,Flood,0,0,0
51009,Tornado,0,0,0
51009,Tropical Storm,0,0,0
51009,Snowstorm,0,0,0
51009,Coastal Storm,0,0,0
51009,Severe Ice Storm,0,0,0
51011,Severe Storm,1,1,2
51011,Fire,0,1,2
51011,Hurricane,0,1,2
51011,Winter Storm,0,1,2
51011,Flood,0,1,2
51011,Tornado,0,1,2
51011,Tropical Storm,1,1,2
51011,Snowstorm,0,1,2
51011,Coastal Storm,0,1,2
51011,Severe Ice Storm,1,1,2
51013,Severe Storm,0,0,0
51013,Fire,0,0,0
51013,Hurricane,0,0,0
51013,Winter Storm,0,0,0
51013,Flood,0,0,0
51013,Tornado,0,0,0
51013,Tropical Storm,0,0,0
51013,Snowstorm,0,0,0
51013,Coastal Storm,0,0,0
51013,Severe Ice Storm,0,0,0
51015,Severe Storm,0,0,0
51015,Fire,0,0,0
51015,Hurricane,0,0,0
51015,Winter Storm,0,0,0
51015,Flood,0,0,0
51015,Tornado,0,0,0
51015,Tropical Storm,0,0,0
51015,Snowstorm,0,0,0
51015,Coastal Storm,0,0,0
51015,Severe Ice Storm,0,0,0
51017,Severe Storm,0,0,0
51017,Fire,0,0,0
51017,Hurricane,0,0,0
51017,Winter Storm,0,0,0
51017,Flood,0,0,0
51017,Tornado,0,0,0
51017,Tropical Storm,0,0,0
51017,Snowstorm,0,0,0
51017,Coastal Storm,0,0,0
51017,Severe Ice Storm,0,0,0
51019,Severe Storm,0,0,0
51019,Fire,0,0,0
51019,Hurricane,0,0,0
51019,Winter Storm,0,0,0
51019,Flood,0,0,0
51019,Tornado,0,0,0
51019,Tropical Storm,2,0,0
51019,Snowstorm,0,0,0
51019,Coastal Storm,0,0,0
51019,Severe Ice Storm,1,0,0
51021,Severe Storm,0,0,0
51021,Fire,0,0,0
51021,Hurricane,0,0,0
51021,Winter Storm,0,0,0
51021,Flood,0,0,0
51021,Tornado,0,0,0
51021,Tropical Storm,2,0,0
51021,Snowstorm,0,0,0
51021,Coastal Storm,0,0,0
51021,Severe Ice Storm,0,0,0
51023,Severe Storm,0,1,3
51023,Fire,0,1,3
51023,Hurricane,0,1,3
51023,Winter Storm,0,1,3
51023,Flood,0,1,3
51023,Tornado,0,1,3
51023,Tropical Storm,1,1,3
51023,Snowstorm,0,1,3
51023,Coastal Storm,0,1,3
51023,Severe Ice Storm,0,1,3
51025,Severe Storm,0,1,1
51025,Fire,0,1,1
51025,Hurricane,0,1,1
51025,Winter Storm,0,1,1
51025,Flood,0,1,1
51025,Tornado,0,1,1
51025,Tropical Storm,0,1,1
51025,Snowstorm,0,1,1
51025,Coastal Storm,0,1,1
